Platform,BrandName,SuperCategory,SubCategory,variantid,ProductName,SellerName,Color,App_Image,App_Deeplink,Avg_Price,Price_Range,VariantSize,Datetime of FirstLiveDate,rank,Aging
Distribution,TRV SPORTS,Footwear,hawaii slippers,2596948,TRV SPORTS 1228,NG INTERNATIONAL,Sky Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-8e275c51-0529-496e-8c4b-4553483a0759.jpeg,https://bijnis.app.link/AzkQ0i2M9Kb,76.61,73 - 80,"4,5,6,7,8","11 Jul, 2024 12:06:41",2,16
Distribution,TRV SPORTS,Footwear,hawaii slippers,2596961,TRV SPORTS 1229,NG INTERNATIONAL,Maroon,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-2120606e-ab0c-47ec-87f8-dfa50363909d.jpeg,https://bijnis.app.link/Y4jERj2M9Kb,93.74,89 - 98,"5,6,7,8","11 Jul, 2024 12:06:41",2,16
Distribution,TRV SPORTS,Footwear,hawaii slippers,2596963,TRV SPORTS 1229,NG INTERNATIONAL,Pink,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-f56e5fe7-3d9a-43e9-80a0-5779dd51d950.jpeg,https://bijnis.app.link/FtXndl2M9Kb,93.74,89 - 98,"5,6,7,8","11 Jul, 2024 12:06:41",1,16
Distribution,TRV SPORTS,Footwear,hawaii slippers,2596979,TRV SPORTS 1230,NG INTERNATIONAL,Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-9eb50f02-49b6-4cbe-a8be-9c4f362dd534.jpeg,https://bijnis.app.link/KkUJ3k2M9Kb,85.82,82 - 90,"5,8","11 Jul, 2024 12:06:41",1,16
Distribution,TRV SPORTS,Footwear,hawaii slippers,2596980,TRV SPORTS 1230,NG INTERNATIONAL,Peach,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-3538867c-18c3-4837-95d5-850b6915547c.jpeg,https://bijnis.app.link/Jr0vTk2M9Kb,85.82,82 - 90,"5,8","11 Jul, 2024 12:06:41",2,16
Distribution,TRV SPORTS,Footwear,hawaii slippers,2596981,TRV SPORTS 1230,NG INTERNATIONAL,Pink,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-2b137ca0-5c2e-4e63-9d7a-04a86e185b42.jpeg,https://bijnis.app.link/fgnXJo2M9Kb,85.82,82 - 90,"5,8","11 Jul, 2024 12:06:41",2,16
Distribution,TRV SPORTS,Footwear,hawaii slippers,2597017,TRV SPORTS 1232,NG INTERNATIONAL,Pink,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-7f746434-fa1d-4200-b9ef-d4540f9c59e0.jpeg,https://bijnis.app.link/Hx2ZKk2M9Kb,85.82,82 - 90,"5,8","11 Jul, 2024 12:06:41",1,16
Distribution,TRV SPORTS,Footwear,hawaii slippers,2606052,TRV SPORTS 1239,NG INTERNATIONAL,Brown,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-bc4daaa3-93b1-434b-a5f3-2ec2fc444355.jpeg,https://bijnis.app.link/CMT2KWAGyLb,108.15,103 - 114,,"26 Jul, 2024 18:06:33",1,1
Distribution,TRV SPORTS,Footwear,hawaii slippers,2606053,TRV SPORTS 1239,NG INTERNATIONAL,Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-cfcf5c1e-9f2a-4f97-b2af-74f8a4d4470f.jpeg,https://bijnis.app.link/AP4rzYAGyLb,108.15,103 - 114,,"26 Jul, 2024 18:06:33",1,1
Distribution,TRV SPORTS,Footwear,hawaii slippers,2606054,TRV SPORTS 1239,NG INTERNATIONAL,Maroon,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-a789dc08-0a4e-4596-b96b-142cd22ad05a.jpeg,https://bijnis.app.link/X0TV2WAGyLb,108.15,103 - 114,,"26 Jul, 2024 18:06:33",1,1
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589584,TRV SPORTS 1173,NG INTERNATIONAL,Teal Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-6029461b-d310-4953-a2c5-d15ededc97e6.png,https://bijnis.app.link/KuE0ELnyMKb,440.16,418 - 462," 10, 7, 8, 9,6,7","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589586,TRV SPORTS 1173,NG INTERNATIONAL,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-ba566c75-2be6-406d-be60-2503a4bcaf61.png,https://bijnis.app.link/iog3QKnyMKb,440.16,418 - 462," 10, 7, 8, 9,6,7","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589587,TRV SPORTS 1173,NG INTERNATIONAL,Turqouise,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-f6579bb3-9985-491a-b09a-ab8bf3b3cad6.png,https://bijnis.app.link/50fn4KnyMKb,440.16,418 - 462," 10, 7, 8, 9,6,7","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589590,TRV SPORTS 1173,NG INTERNATIONAL,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-aa5bb63d-0f34-483b-a00a-cec01a0222c8.jpeg,https://bijnis.app.link/h9ZqdJnyMKb,440.16,418 - 462," 10, 7, 8, 9,6,7","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589592,TRV SPORTS 1173,NG INTERNATIONAL,Air Force Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-5af98e4a-3374-4b6e-9f7d-aab4b11be721.jpeg,https://bijnis.app.link/e8zYnLnyMKb,440.16,418 - 462," 10, 7, 8, 9,6,7","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589594,TRV SPORTS 1173,NG INTERNATIONAL,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-2d37f2ea-a635-49ba-af88-88ef5702fa61.jpeg,https://bijnis.app.link/36uzlMnyMKb,440.16,418 - 462," 10, 7, 8, 9,6,7","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589603,TRV SPORTS 1174,NG INTERNATIONAL,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-1cf834a6-b858-434a-9dda-42f72b276014.jpeg,https://bijnis.app.link/xGZuSMnyMKb,629.12,598 - 661,"10,6,7,8,9","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589604,TRV SPORTS 1174,NG INTERNATIONAL,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-09d0f072-3539-4f0a-b81e-adbf0d2af125.jpeg,https://bijnis.app.link/GIQ0UKnyMKb,629.12,598 - 661,"10,6,7,8,9","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589605,TRV SPORTS 1174,NG INTERNATIONAL,Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-fea622b7-27d3-4219-a2a3-677639723874.jpeg,https://bijnis.app.link/Wi2nHKnyMKb,629.12,598 - 661,"10,6,7,8,9","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589607,TRV SPORTS 1174,NG INTERNATIONAL,Sky Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-0e08c0b2-c70c-4db9-8ceb-6b0b2beca833.jpeg,https://bijnis.app.link/ef6LXNnyMKb,629.12,598 - 661,"10,6,7,8,9","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589620,TRV SPORTS 1176,NG INTERNATIONAL,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-1c658db4-1476-4c29-85c3-bf3415b61f1f.png,https://bijnis.app.link/huVrUKnyMKb,509.09,484 - 535,"6,7,8,9","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589621,TRV SPORTS 1176,NG INTERNATIONAL,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-10d07269-722c-48e9-8e4d-68330d0418e2.png,https://bijnis.app.link/n0TaGNnyMKb,509.09,484 - 535,"6,7,8,9","27 Jun, 2024 12:08:08",3,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589622,TRV SPORTS 1176,NG INTERNATIONAL,Charcoal Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-9a72288a-e066-450c-990e-bb8cabad8b1c.png,https://bijnis.app.link/WBig1KnyMKb,509.09,484 - 535,"6,7,8,9","27 Jun, 2024 12:08:08",2,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589623,TRV SPORTS 1176,NG INTERNATIONAL,Dark grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-40a4a392-f120-4eb0-badf-89cc005ec875.png,https://bijnis.app.link/iCOmUNnyMKb,509.09,484 - 535,"6,7,8,9","27 Jun, 2024 12:08:08",4,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589624,TRV SPORTS 1176,NG INTERNATIONAL,Jet Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-2418aab4-b3ce-43d9-9222-7c8892a7d1b5.png,https://bijnis.app.link/Klu1SKnyMKb,509.09,484 - 535,"6,7,8,9","27 Jun, 2024 12:08:08",3,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589625,TRV SPORTS 1176,NG INTERNATIONAL,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-22e9f588-3ef6-4caf-a3e0-65c19ae9a8c5.png,https://bijnis.app.link/I9dZ1LnyMKb,509.09,484 - 535,"6,7,8,9","27 Jun, 2024 12:08:08",4,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589632,TRV SPORTS 1180,NG INTERNATIONAL,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-44ab9c1c-4b5e-4c66-9416-343f037bc178.jpeg,https://bijnis.app.link/1OPNYOnyMKb,735.73,699 - 773,"10,6,7,8,9","27 Jun, 2024 12:08:08",2,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589633,TRV SPORTS 1180,NG INTERNATIONAL,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-38161ed2-3e32-473d-8a95-56812909134f.jpeg,https://bijnis.app.link/iDSHpNnyMKb,735.73,699 - 773,"10,6,7,8,9","27 Jun, 2024 12:08:08",3,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589634,TRV SPORTS 1180,NG INTERNATIONAL,Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-6ac76bbf-92c7-463c-9c5e-d7ac5f25a377.jpeg,https://bijnis.app.link/7Iwz8NnyMKb,735.73,699 - 773,"10,6,7,8,9","27 Jun, 2024 12:08:08",3,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589635,TRV SPORTS 1180,NG INTERNATIONAL,Charcoal Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-e5a20603-f02a-45a0-b8c3-6da890d6e42e.jpeg,https://bijnis.app.link/xifLWMnyMKb,735.73,699 - 773,"10,6,7,8,9","27 Jun, 2024 12:08:08",3,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589636,TRV SPORTS 1180,NG INTERNATIONAL,White,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-39c5359d-53fc-4196-a6e2-101635c7802e.jpeg,https://bijnis.app.link/xJnnCOnyMKb,735.73,699 - 773,"10,6,7,8,9","27 Jun, 2024 12:08:08",3,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589637,TRV SPORTS 1180,NG INTERNATIONAL,No Color,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-18e521bf-a595-4958-a809-f86062fecf02.jpeg,https://bijnis.app.link/C1XebNnyMKb,735.73,699 - 773,"10,6,7,8,9","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589642,TRV SPORTS 1183,NG INTERNATIONAL,Air Force Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-22683805-36f3-4398-8237-5fa675b66bfa.jpeg,https://bijnis.app.link/dreJZLnyMKb,723.52,687 - 760,"6,8,9","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589643,TRV SPORTS 1183,NG INTERNATIONAL,Orange,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-a0f8a246-a6ab-4962-b1b5-f97872fde951.jpeg,https://bijnis.app.link/kUkxUOnyMKb,723.52,687 - 760,"6,8,9","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589645,TRV SPORTS 1184,NG INTERNATIONAL,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-3de4dcd8-02fc-410f-90f3-36c0d5a2d599.jpeg,https://bijnis.app.link/Ps1krQnyMKb,729.79,693 - 766,"10,6,7,8,9","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589646,TRV SPORTS 1184,NG INTERNATIONAL,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-a5721e9f-2d90-4a62-8fd3-de6aa755626b.jpeg,https://bijnis.app.link/CYHRoNnyMKb,729.79,693 - 766,"10,6,7,8,9","27 Jun, 2024 12:08:08",2,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589671,TRV SPORTS 1185,NG INTERNATIONAL,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-61276153-349e-4516-b11f-9b7ecd917fd5.jpeg,https://bijnis.app.link/zaicyLnyMKb,962.29,914 - 1010,"10,6,7,8,9","27 Jun, 2024 12:08:08",3,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589672,TRV SPORTS 1185,NG INTERNATIONAL,Charcoal Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_2-32ea396d-055a-4d63-a6b4-f4eb7ad53182.jpeg,https://bijnis.app.link/xBjirOnyMKb,962.29,914 - 1010,"10,6,7,8,9","27 Jun, 2024 12:08:08",3,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589673,TRV SPORTS 1185,NG INTERNATIONAL,White,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-0381872a-6667-48d1-82b9-82680799ca92.jpeg,https://bijnis.app.link/qZlSEMnyMKb,962.29,914 - 1010,"10,6,7,8,9","27 Jun, 2024 12:08:08",3,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589674,TRV SPORTS 1185,NG INTERNATIONAL,Silver,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-2b260540-c828-439d-861c-a014dc6e9fa3.jpeg,https://bijnis.app.link/ObNMaMnyMKb,962.29,914 - 1010,"10,6,7,8,9","27 Jun, 2024 12:08:08",2,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589675,TRV SPORTS 1185,NG INTERNATIONAL,Sky Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-3a54c750-4ac9-4bb0-8f8a-96ba526d32a8.jpeg,https://bijnis.app.link/DXCx6LnyMKb,962.29,914 - 1010,"10,6,7,8,9","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589676,TRV SPORTS 1185,NG INTERNATIONAL,No Color,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-46559e5c-0414-425b-8c4b-88d1b3b67c3f.jpeg,https://bijnis.app.link/GvELCNnyMKb,962.29,914 - 1010,"10,6,7,8,9","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589708,TRV SPORTS 1188,NG INTERNATIONAL,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-5fc17b30-59ec-4784-bb4f-48f098c3385d.jpeg,https://bijnis.app.link/s8dOzOnyMKb,509.04,484 - 534,"7,8,9","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589709,TRV SPORTS 1188,NG INTERNATIONAL,Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-9bd34dd6-62bd-4328-b53c-85a7a2d57e33.jpeg,https://bijnis.app.link/KIuGyVnyMKb,509.04,484 - 534,"7,8,9","27 Jun, 2024 12:08:08",2,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589710,TRV SPORTS 1188,NG INTERNATIONAL,Beige,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-c8514336-76a3-4aa3-ac71-88b6c2e09eb2.jpeg,https://bijnis.app.link/y3SabQnyMKb,509.04,484 - 534,"7,8,9","27 Jun, 2024 12:08:08",2,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589711,TRV SPORTS 1188,NG INTERNATIONAL,Charcoal Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-044165bf-cb4a-4648-996d-88ff486ae0b2.jpeg,https://bijnis.app.link/nIUVEOnyMKb,509.04,484 - 534,"7,8,9","27 Jun, 2024 12:08:08",2,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589712,TRV SPORTS 1188,NG INTERNATIONAL,Teal Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-d6a8991e-9c70-4ee2-8dd7-bf2529e52443.jpeg,https://bijnis.app.link/YKvrQPnyMKb,509.04,484 - 534,"7,8,9","27 Jun, 2024 12:08:08",2,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589733,TRV SPORTS 1190,NG INTERNATIONAL,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-08d12c21-9c0b-4d68-a0d4-a8bff5839f50.jpeg,https://bijnis.app.link/acEIKNnyMKb,849.01,807 - 891,"10,6,7,8,9","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589734,TRV SPORTS 1190,NG INTERNATIONAL,Sky Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-99ed06e6-e122-4bb0-9f04-99a52d23dc2a.jpeg,https://bijnis.app.link/Sq5wXPnyMKb,849.01,807 - 891,"10,6,7,8,9","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589735,TRV SPORTS 1190,NG INTERNATIONAL,White,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-df65c97d-01c6-459d-84e9-f84c2769487b.jpeg,https://bijnis.app.link/JKvZ7NnyMKb,849.01,807 - 891,"10,6,7,8,9","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589736,TRV SPORTS 1190,NG INTERNATIONAL,Jet Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-d573eb9a-b790-4b89-9842-66db88e88f48.jpeg,https://bijnis.app.link/INA7JSnyMKb,849.01,807 - 891,"10,6,7,8,9","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589737,TRV SPORTS 1190,NG INTERNATIONAL,Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-d7fc1f71-67c8-4011-8e36-e240efa8c064.jpeg,https://bijnis.app.link/SKccMWnyMKb,849.01,807 - 891,"10,6,7,8,9","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589754,TRV SPORTS 1193,NG INTERNATIONAL,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-ad665fb5-c1fa-4023-b2ac-699e540941ec.jpeg,https://bijnis.app.link/2VPacRnyMKb,452.59,430 - 475,"10,6,7,8,9","27 Jun, 2024 12:08:08",3,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589755,TRV SPORTS 1193,NG INTERNATIONAL,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-6bdc3332-2e96-4405-8032-1c74345ad0fc.jpeg,https://bijnis.app.link/tOR0qOnyMKb,452.59,430 - 475,"10,6,7,8,9","27 Jun, 2024 12:08:08",1,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589756,TRV SPORTS 1193,NG INTERNATIONAL,Teal Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-d7d39802-8417-4a91-a969-11c155d19065.jpeg,https://bijnis.app.link/iUhe4QnyMKb,452.59,430 - 475,"10,6,7,8,9","27 Jun, 2024 12:08:08",2,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589757,TRV SPORTS 1193,NG INTERNATIONAL,Charcoal Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-7388a159-a0f2-4c56-914c-9843487926fe.jpeg,https://bijnis.app.link/V7mW5QnyMKb,452.59,430 - 475,"10,6,7,8,9","27 Jun, 2024 12:08:08",3,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589758,TRV SPORTS 1193,NG INTERNATIONAL,Jet Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-4b965168-813c-45e9-9cb4-6c2847b44e65.jpeg,https://bijnis.app.link/BO07VPnyMKb,452.59,430 - 475,"10,6,7,8,9","27 Jun, 2024 12:08:08",3,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589759,TRV SPORTS 1193,NG INTERNATIONAL,Air Force Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-b2e53af9-df44-4f07-83b9-c19797fac682.jpeg,https://bijnis.app.link/mxKmFPnyMKb,452.59,430 - 475,"10,6,7,8,9","27 Jun, 2024 12:08:08",3,30
Distribution,TRV SPORTS,Footwear,machine pasted sports shoes,2589760,TRV SPORTS 1193,NG INTERNATIONAL,Turqouise,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-04bba7d5-1d48-4e01-adc0-00c47f7dd6cf.jpeg,https://bijnis.app.link/jOi32OnyMKb,452.59,430 - 475,"10,6,7,8,9","27 Jun, 2024 12:08:08",3,30
Distribution,TRYME,Footwear,eva full moulded sandals,2583366,TRYME 5638,SARVOTTAM POLYPLAST PRIVATE LIMITED,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-ec064acf-0772-484d-952d-613e184b5424.jpeg,https://bijnis.app.link/mGUlYRNvWKb,98.13,93 - 103," 37, 38, 39, 40, 41,36","03 Jul, 2024 15:07:05",1,24
Distribution,TRYME,Footwear,eva full moulded sandals,2583748,TRYME 5647,SARVOTTAM POLYPLAST PRIVATE LIMITED,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-556ce9e9-0624-4b2e-a534-c2e4b758b8c8.jpeg,https://bijnis.app.link/KwzIbNNvWKb,54.67,52 - 57," 26, 27, 28, 29, 30,25","03 Jul, 2024 15:07:05",1,24
Distribution,TRYME,Footwear,eva full moulded sandals,2592707,TRYME 5662,CIRCLE ONE INDUSTRY,Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-f3efa8cb-67ac-4d2e-b6c0-12857fc00a54.jpeg,https://bijnis.app.link/oy1X2Iet6Kb,252.28,240 - 265," 37, 38, 39, 40,36","09 Jul, 2024 09:01:07",1,18
Distribution,TRYME,Footwear,eva full moulded sandals,2592715,TRYME 5664,CIRCLE ONE INDUSTRY,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-9860574c-9c35-4e58-bf2f-232f66bff4c8.jpeg,https://bijnis.app.link/VElZSGet6Kb,70.08,67 - 74," 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35,18,24,30","09 Jul, 2024 09:01:07",1,18
Distribution,TRYME,Footwear,eva full moulded sandals,2592844,TRYME 5679,CIRCLE ONE INDUSTRY,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-35ee4fda-18dc-4e0f-aebb-97f32bee0cd8.jpeg,https://bijnis.app.link/PiurfCet6Kb,252.28,240 - 265," 41, 42, 43, 44,40","09 Jul, 2024 09:01:07",1,18
Distribution,TRYME,Footwear,eva full moulded sandals,2592845,TRYME 5679,CIRCLE ONE INDUSTRY,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-bedfc71b-10d9-431e-b5d5-aba34e7d6d67.jpeg,https://bijnis.app.link/69mkuBet6Kb,252.28,240 - 265," 41, 42, 43, 44,40","09 Jul, 2024 09:01:07",1,18
Distribution,TRYME,Footwear,eva full moulded sandals,2592847,TRYME 5680,CIRCLE ONE INDUSTRY,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-d03ea457-414e-4126-92f4-a7892da8f063.jpeg,https://bijnis.app.link/E1crUBet6Kb,252.28,240 - 265," 41, 42, 43, 44,40","09 Jul, 2024 09:01:07",1,18
Distribution,TRYME,Footwear,eva full moulded sandals,2592848,TRYME 5680,CIRCLE ONE INDUSTRY,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-058f4484-b04f-4bdf-9cce-df732cd4fd7e.jpeg,https://bijnis.app.link/vw0E7Cet6Kb,252.28,240 - 265," 41, 42, 43, 44,40","09 Jul, 2024 09:01:07",1,18
Distribution,TRYME,Footwear,eva full moulded sandals,2592854,TRYME 5682,SARVOTTAM POLYPLAST PRIVATE LIMITED,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-ffef135e-6e04-4cca-8633-fb5b2ec3bd55.jpeg,https://bijnis.app.link/dV5PSZNvWKb,133.17,127 - 140," 41, 42, 43,40","03 Jul, 2024 15:07:05",4,24
Distribution,TRYME,Footwear,eva full moulded sandals,2592855,TRYME 5682,SARVOTTAM POLYPLAST PRIVATE LIMITED,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-5aac9cb4-a9f3-4ef5-bf5e-8afa0693c994.jpeg,https://bijnis.app.link/bEhPwYNvWKb,133.17,127 - 140," 41, 42, 43,40","03 Jul, 2024 15:07:05",5,24
Distribution,TRYME,Footwear,eva full moulded sandals,2592856,TRYME 5682,SARVOTTAM POLYPLAST PRIVATE LIMITED,Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-df7e0334-0271-41f3-8835-32db575a9bd6.jpeg,https://bijnis.app.link/x0NuCYNvWKb,133.17,127 - 140," 41, 42, 43,40","03 Jul, 2024 15:07:05",3,24
